1025,3.61188,1.238424,-1.6905266,0.08192764,0.8979268,0.001919159,0.0013835797,0.0005058248,0.00038680722,0.0011901761,0.002826668,0.006531091,0.011752988,0.015933482,0.018849414,0.020485906,0.021676082,0.021482678,0.021110749,0.023044784,0.021214887,0.02136366,0.018998185,0.019013062,0.018209694,0.017034395,0.015769834,0.015635937,0.014207726,0.014058955,0.012734883,0.01216955,0.011455445,0.010414041,0.0102355145,0.00993797,0.008896566,0.008524636,0.0070220386,0.008405618,0.0069774073,0.0069774073,0.006828635,0.006159161,0.0057277223,0.0050284937,0.0047160727,0.00483509,0.004448283,0.0045524235,0.0038829495,0.0041656164,0.0037490546,0.003778809,0.0032134755,0.0032729842,0.0026481417,0.002826668,0.002677896,0.0023952294,0.002305966,0.002008422,0.002588633,0.0023654748,0.002216703,0.0023952294,0.002142317,0.0017703869,0.0017108781,0.0018298957,0.0015323517,0.0015472289,0.0013984569,0.0011752988,0.0012348077,0.0011604216,0.0011306673,0.00095214084,0.0011901761,0.0008777548,0.0010265269,0.0011009128,0.0011157901,0.0008331232,0.00095214084
2,6.7138195,1.9330106,2.9407496,1.7321585,-0.12017884,0.79053694,0.84141415,0.771997,0.70150185,0.56676346,0.5130837,0.46069744,0.4298693,0.40292162,0.3419121,0.29146606,0.25654185,0.22894745,0.21579698,0.19488558,0.16039255,0.13818768,0.13042675,0.10175442,0.09162209,0.08278325,0.06984837,0.059500463,0.056913488,0.050446045,0.04505651,0.04462535,0.04333186,0.034924187,0.026947673,0.030828139,0.02781,0.022851627,0.019402325,0.019186744,0.016599767,0.01401279,0.015090697,0.010994651,0.012719302,0.009701163,0.00927,0.008407675,0.0075453487,0.005389535,0.0075453487,0.0051739533,0.004958372,0.005389535,0.0038804652,0.005389535,0.0040960466,0.005605116,0.003233721,0.0038804652,0.0034493024,0.0036648838,0.0034493024,0.002802558,0.0023713952,0.0036648838,0.0036648838,0.0010779069,0.0025869766,0.0019402326,0.0023713952,0.0019402326,0.0025869766,0.0008623256,0.0015090697,0.0012934883,0.0004311628,0.0008623256,0.0008623256,0.0008623256,0.0002155814,0.0010779069,0.0015090697,0.0015090697,0.0004311628
1117,6.264071,0.22904865,-2.3585956,1.7580566,-0.680446,0.05057613,0.03888451,0.021754306,0.00943212,0.0022857785,0.00070937956,0.003940997,0.012821378,0.01957362,0.025616484,0.031133879,0.03510115,0.038805686,0.03914724,0.03993544,0.039725255,0.040119354,0.03678264,0.036887735,0.03560034,0.032342453,0.031133879,0.027981082,0.028243816,0.026746236,0.02393499,0.021491572,0.020572007,0.018837968,0.017708214,0.016263183,0.01552753,0.014949516,0.012217092,0.011639079,0.010850879,0.010640693,0.009327027,0.008276095,0.008512555,0.0073828017,0.0071463417,0.0061216825,0.005727583,0.005753856,0.00483429,0.0051232968,0.004492737,0.003914724,0.0046503767,0.004335097,0.002758698,0.0026010582,0.0024434184,0.0027061515,0.0021806853,0.0025222383,0.002233232,0.0018916788,0.002075592,0.0013136658,0.0014450324,0.0016814922,0.0014450324,0.0014450324,0.0015501257,0.0012611191,0.0009195661,0.0008407461,0.001077206,0.0009458394,0.0009195661,0.00060428627,0.0007881995,0.0006568329,0.0008670194,0.0008670194,0.0006831062,0.00052546634,0.00057801296
365,-7.7697544,2.5270574,0.07610385,0.22284015,0.0054594353,0.83366656,0.89943427,0.8976074,0.8397562,0.82331425,0.80839473,0.842801,0.86898625,0.7855587,0.70213115,0.57851225,0.49904293,0.45611122,0.35806862,0.29595467,0.25210953,0.19730312,0.1577207,0.13914742,0.11083076,0.09865156,0.083427556,0.07003043,0.066376664,0.050848182,0.048412338,0.037451055,0.030448012,0.030143533,0.020400168,0.0133971255,0.017050887,0.017964328,0.015224006,0.010047844,0.010352324,0.0066985628,0.005176162,0.0060896026,0.0057851225,0.007307523,0.0054806424,0.0042627216,0.0030448013,0.0027403212,0.0018268807,0.0015224006,0.0021313608,0.0015224006,0.0015224006,0.0018268807,0.0012179204,0.00091344037,0.00091344037,0.0012179204,0.0012179204,0.0003044801,0.0006089602,0.00091344037,0.0003044801,0.0006089602,0.00091344037,0.0003044801,0.0006089602,0.0,0.00091344037,0.00091344037,0.0003044801,0.0,0.0,0.0,0.0,0.0003044801,0.0003044801,0.0,0.0003044801,0.0,0.0,0.0,0.0
15,6.824748,3.3589785,-1.7738569,1.7472786,0.7399622,0.4045036,0.3435096,0.2459192,0.14800492,0.07815869,0.030766888,0.013170387,0.041238423,0.07448825,0.10655059,0.1297607,0.14293109,0.15059581,0.15739693,0.15782873,0.14832878,0.13872088,0.12846525,0.12339141,0.11820962,0.11065284,0.09532338,0.08711887,0.08128936,0.07610756,0.069846235,0.06574398,0.05300541,0.052897457,0.052357685,0.044153184,0.04080661,0.039403208,0.034437325,0.032062337,0.028823717,0.026664635,0.023102155,0.021158982,0.021051029,0.02137489,0.016624914,0.016409006,0.015761282,0.012306755,0.012414709,0.011659031,0.013926065,0.011443123,0.009391997,0.008204503,0.009284044,0.0084204115,0.0062613315,0.0075567793,0.0070170094,0.0063692858,0.0064772395,0.0057215616,0.0053977,0.0035624818,0.0033465738,0.0042102057,0.0039942977,0.0031306657,0.0029147577,0.002806804,0.0032386198,0.0033465738,0.0023749878,0.0020511257,0.0031306657,0.0029147577,0.0017272639,0.0022670338,0.0015113559,0.0015113559,0.001403402,0.0015113559,0.0009715859
2058,-0.916684,3.43042,0.787722,1.3694845,2.8667858,0.08717068,0.09776285,0.11050209,0.11594131,0.13025504,0.15143938,0.2230081,0.27868855,0.28555915,0.29328856,0.27095914,0.2463395,0.2230081,0.19710022,0.1893708,0.16575313,0.15873939,0.14127663,0.13469231,0.11880405,0.11307856,0.10735306,0.09590207,0.091751084,0.086455,0.08817265,0.076149106,0.06870596,0.069135375,0.06412556,0.056109868,0.054678492,0.051243193,0.044086326,0.04609025,0.040078476,0.043513775,0.040651027,0.03607063,0.035354942,0.032921605,0.031776506,0.027052972,0.027052972,0.02547846,0.022758849,0.02390395,0.024333362,0.023188261,0.023045124,0.01717649,0.021327475,0.018178452,0.02046865,0.020325514,0.016603941,0.015888253,0.017033353,0.01273923,0.015458841,0.012309818,0.012596092,0.010449031,0.010449031,0.010019619,0.008445107,0.010735306,0.008301971,0.008158833,0.009160794,0.009160794,0.007156871,0.009160794,0.007156871,0.0067274584,0.006584321,0.007443146,0.0038647102,0.007156871,0.006441184
11,-3.6410055,0.8039036,1.8123299,-4.030192,-1.479265,0.1913059,0.19647403,0.17447747,0.13983825,0.11515086,0.09183025,0.07799164,0.07218285,0.06124864,0.05086969,0.045274448,0.03617685,0.031478554,0.025071794,0.022380954,0.019989096,0.017938932,0.01691385,0.013625046,0.013326064,0.010507089,0.009652854,0.008371502,0.0071328613,0.007517267,0.007004726,0.0067057437,0.0064067617,0.0066203205,0.005851509,0.0053816796,0.0055952384,0.0047410037,0.004484733,0.0047410037,0.004826427,0.0039294804,0.004869139,0.004698292,0.0038867688,0.0036304982,0.0038013451,0.0039721923,0.0034596513,0.0038867688,0.0034596513,0.003160669,0.0029471104,0.0032460925,0.0032888043,0.0025199929,0.0030752455,0.0027762633,0.0029471104,0.0026054163,0.0028616867,0.002349146,0.0021355872,0.0026054163,0.0019647402,0.002178299,0.0021355872,0.0024345694,0.0022210106,0.0022637225,0.0015803345,0.0017084698,0.0017084698,0.001665758,0.0014094876,0.0019220285,0.0014521993,0.001665758,0.0014094876,0.0015376228,0.0013667758,0.001836605,0.0008115231,0.0011105053,0.0014521993
712,-1.6311142,0.9822015,2.7072515,-2.5157993,2.4191206,0.23275383,0.28026977,0.29214874,0.31627792,0.3075543,0.31794843,0.32871374,0.32036135,0.3259296,0.31423622,0.29994434,0.2889934,0.25150037,0.248345,0.2281136,0.22180289,0.19433275,0.1872796,0.16519211,0.15442678,0.134381,0.13141125,0.11266474,0.116376914,0.105425976,0.09131969,0.085565805,0.08370971,0.07572852,0.069046594,0.057538826,0.05920931,0.06050857,0.05661078,0.04770154,0.044731796,0.04027718,0.037493043,0.036008168,0.03340964,0.03415208,0.036193777,0.028955022,0.02542845,0.026542103,0.022829922,0.024500404,0.018004084,0.018189693,0.021901876,0.017447257,0.015034338,0.01484873,0.014106293,0.013178247,0.015962385,0.012807029,0.011878983,0.01057972,0.0102085015,0.010022893,0.009094846,0.009651674,0.008166801,0.007424365,0.0068675373,0.008723629,0.0068675373,0.005197055,0.00631071,0.0057538827,0.0057538827,0.004825837,0.0055682734,0.004825837,0.0068675373,0.004825837,0.00426901,0.0038977915,0.003155355
3839,-6.218695,-0.809826,-2.628513,-1.1235901,1.6168602,0.117220625,0.11292697,0.087279014,0.06322694,0.0437725,0.027053835,0.013564914,0.007941364,0.007979361,0.008967282,0.012614991,0.015692744,0.01937845,0.022570195,0.024584033,0.026179906,0.026065914,0.030853532,0.02788977,0.027851772,0.02838373,0.02800376,0.028573714,0.027661787,0.0262559,0.027927766,0.02473602,0.022722183,0.021848252,0.021772258,0.022798177,0.021544276,0.020974321,0.018390529,0.018276539,0.017592592,0.015350772,0.013336933,0.015388769,0.0147428205,0.0125009995,0.014020878,0.011893049,0.011741061,0.011285097,0.010525158,0.011133109,0.009575234,0.010145188,0.010069194,0.0081693465,0.007979361,0.008245341,0.008131349,0.0061175106,0.0071054315,0.00687745,0.006687465,0.0060035195,0.005775538,0.0054715625,0.0054335655,0.004597632,0.0062315017,0.0047116233,0.004559635,0.00474962,0.0044076475,0.0035337172,0.004483641,0.003799696,0.0035337172,0.0034957204,0.0034197264,0.0033817294,0.0035717143,0.0031157508,0.0031157508,0.0030017598,0.002811775
1890,0.29098687,0.0015207405,2.3476906,1.2925665,1.7092072,0.10400621,0.14027926,0.1571832,0.17690447,0.18606077,0.18758683,0.21705134,0.21975127,0.23688999,0.21846,0.21047758,0.19216497,0.18829115,0.17725663,0.167396,0.13746193,0.14074881,0.122084044,0.119031936,0.10224538,0.08945004,0.088158764,0.07947201,0.07113743,0.06515062,0.0602203,0.05693342,0.047307566,0.047072787,0.04472502,0.04225986,0.03768171,0.035686105,0.030168844,0.026764577,0.025942858,0.023008145,0.022421204,0.024534196,0.023242922,0.016786555,0.017608276,0.01561267,0.012677958,0.014556174,0.013499677,0.013030124,0.010330188,0.008217195,0.0091563035,0.009508468,0.009038915,0.008804138,0.0080998065,0.006104202,0.009038915,0.007512864,0.005165094,0.0066911443,0.005399871,0.006808533,0.0062215906,0.0043433746,0.0041085975,0.0043433746,0.004225986,0.003286878,0.004460763,0.0038738204,0.003756432,0.003286878,0.0029347125,0.0034042664,0.00234777,0.002817324,0.0024651585,0.0034042664,0.002112993,0.0022303816,0.001173885
3403,-2.8660636,-2.572293,-4.6457396,0.86723524,-1.6612341,0.34443358,0.4899689,0.57971567,0.6515131,0.7441706,0.82518524,1.0463989,1.1021875,1.1448778,1.0721102,1.026024,0.9547117,0.88291425,0.8494411,0.7383492,0.6578196,0.605912,0.5229569,0.49336472,0.4380613,0.39925188,0.34346336,0.3497699,0.27554688,0.24789515,0.24401422,0.2052048,0.16833586,0.16299956,0.14602044,0.13534784,0.11739849,0.10235984,0.09896401,0.08926166,0.09508307,0.06985695,0.06646113,0.06403554,0.061124835,0.05384807,0.05142248,0.048026655,0.03201777,0.04269036,0.03783918,0.03686895,0.02571124,0.026196357,0.027166592,0.027166592,0.02134518,0.013098178,0.016494002,0.017464237,0.013098178,0.01503865,0.014553532,0.012127943,0.011642826,0.011157707,0.008732119,0.008732119,0.009702355,0.007276766,0.006791648,0.007276766,0.007276766,0.003395824,0.0048511773,0.0077618835,0.0048511773,0.0043660593,0.0063065304,0.005821413,0.005336295,0.005821413,0.0038809418,0.0029107064,0.0029107064
2073,-0.54738647,0.050814606,1.3306143,0.12538682,1.2188597,0.03701069,0.05193076,0.056874424,0.06275338,0.07103736,0.07152727,0.08150368,0.080212094,0.08301795,0.080345705,0.0799894,0.07210626,0.06814242,0.0648021,0.05878954,0.05371226,0.050683707,0.046675332,0.042444266,0.039326638,0.03554095,0.03335861,0.029572919,0.02761327,0.02649983,0.02271414,0.02070995,0.020799026,0.01892845,0.016078047,0.015632672,0.015454522,0.0131831085,0.013539409,0.012737733,0.011936058,0.009798257,0.009575569,0.008952043,0.0077940677,0.007838605,0.007304155,0.006636092,0.006235254,0.005968029,0.006235254,0.0047655157,0.0044982904,0.0042310655,0.0039193025,0.004542828,0.00414199,0.0032067022,0.0037411526,0.0038302275,0.0031621647,0.0032512397,0.0025386391,0.002271414,0.002271414,0.0024495642,0.0027167893,0.0025831768,0.002271414,0.0015588135,0.0020041887,0.002093264,0.001514276,0.0017815012,0.0012915884,0.001514276,0.0014697384,0.0012470508,0.0011579758,0.0013361259,0.0012470508,0.0010689007,0.0008462131,0.0010243632,0.00093528815
53,7.3497915,-1.6899074,0.95449114,-3.025272,1.0858006,1.2772646,1.3586116,1.196625,0.9924325,0.80285877,0.66940266,0.6062114,0.5168477,0.39871782,0.32279402,0.24026816,0.18674424,0.13062665,0.108462565,0.08111113,0.058239684,0.050458673,0.03654717,0.02216409,0.020985149,0.011317833,0.008959951,0.0056589167,0.004951552,0.0033010347,0.0023578817,0.0021220937,0.00094315276,0.0011789409,0.00094315276,0.0007073646,0.00023578819,0.0,0.0007073646,0.00094315276,0.00094315276,0.00094315276,0.0014147292,0.00047157638,0.00047157638,0.0016505173,0.0007073646,0.0016505173,0.0014147292,0.0011789409,0.0011789409,0.0018863055,0.00094315276,0.0011789409,0.0014147292,0.0014147292,0.0007073646,0.00094315276,0.0007073646,0.00047157638,0.0011789409,0.0007073646,0.0011789409,0.0007073646,0.00023578819,0.00094315276,0.0007073646,0.00094315276,0.0014147292,0.00094315276,0.0011789409,0.0016505173,0.00023578819,0.00047157638,0.00094315276,0.0007073646,0.00047157638,0.00094315276,0.0007073646,0.00047157638,0.0007073646,0.00047157638,0.00023578819,0.00023578819,0.00047157638
4893,-3.9376926,1.7819779,2.253354,1.273233,2.1788003,0.028818669,0.021186847,0.012453917,0.005809297,0.0016326782,0.0012529857,0.0009112623,0.0030755103,0.0066446206,0.011846409,0.018908693,0.022249987,0.029084455,0.032387782,0.03713394,0.04005757,0.039981633,0.043474805,0.04575296,0.045145452,0.04324699,0.042829327,0.03956397,0.041272588,0.039791785,0.039488032,0.036336582,0.03459,0.033299044,0.03128667,0.03181824,0.03083104,0.026882237,0.02874273,0.025895037,0.02570519,0.022781556,0.019781984,0.022819526,0.018870723,0.017579768,0.016630536,0.018073369,0.01697226,0.016288813,0.014238473,0.013630965,0.0129854875,0.012112195,0.012074226,0.012188133,0.011087025,0.009985915,0.010251701,0.010137793,0.009606224,0.009644193,0.0069483747,0.0069483747,0.008391207,0.0074799447,0.0076318216,0.0062269587,0.006075082,0.0061889896,0.0052777273,0.005049912,0.004252557,0.005695389,0.004973973,0.0052777273,0.0044424036,0.003948803,0.003910834,0.0034552028,0.0034931721,0.003910834,0.003037541,0.0033792644,0.0033792644
4979,-17.772202,2.0724201,-0.5285811,3.1842737,-0.9356796,12.393938,13.041444,12.139362,10.296459,8.710899,7.759009,7.2194204,6.1983523,5.2741337,4.2226276,3.436765,2.9691215,2.3769574,2.1057796,1.6990126,1.3226842,1.1289856,0.8716433,0.8439721,0.62813663,0.57002705,0.4344381,0.41783535,0.2822464,0.29054776,0.17432867,0.19646564,0.17432867,0.13835607,0.12175335,0.13005471,0.091315016,0.074712284,0.1023835,0.060876675,0.0636438,0.08301365,0.047041066,0.044273946,0.03597258,0.027671216,0.055342432,0.027671216,0.041506823,0.024904095,0.011068487,0.019369852,0.03597258,0.011068487,0.01660273,0.0027671217,0.011068487,0.011068487,0.0027671217,0.008301365,0.008301365,0.008301365,0.008301365,0.0,0.0,0.0055342433,0.0027671217,0.0027671217,0.0055342433,0.0,0.0055342433,0.0,0.008301365,0.008301365,0.0027671217,0.0027671217,0.0,0.0027671217,0.0,0.0027671217,0.0,0.0,0.0,0.0,0.0027671217
636,3.2437716,4.3203187,-1.0457262,-0.9860027,1.8887169,0.09355955,0.14484404,0.2200382,0.28864855,0.3659218,0.45809528,0.70169663,0.87738067,0.9213883,0.90163684,0.8614409,0.79490966,0.68367773,0.6680845,0.56863415,0.55234784,0.4501254,0.41685978,0.39156404,0.329191,0.30562785,0.25850156,0.23078023,0.2013263,0.18781213,0.15454651,0.13756719,0.12509258,0.11954831,0.10776674,0.10360854,0.08524314,0.09217348,0.07727326,0.06930337,0.06133348,0.04400764,0.048858877,0.04400764,0.044700675,0.05267056,0.03777034,0.030146966,0.028067864,0.028414382,0.02529573,0.028760899,0.022177078,0.019058427,0.016632808,0.0152467415,0.016632808,0.021830563,0.016286291,0.011435056,0.016632808,0.009702472,0.012474607,0.011435056,0.009355955,0.01316764,0.0062373034,0.010048989,0.0062373034,0.009355955,0.0069303373,0.0045047193,0.0069303373,0.007969888,0.0045047193,0.0069303373,0.0055442695,0.0055442695,0.007969888,0.0058907866,0.0038116854,0.0051977527,0.004851236,0.0051977527,0.002425618
